n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
80	160	1	0	sig1	1000	1000	49	924	483	0	0	9	0	0	117	0
80	160	1	0	bsln	483	483	23	483	483	0	0	9	0	0	104	0
80	160	1	0	sig2	23	23	23	23	23	0	0	1	0	0	13	0
80	160	1	0	big2	483	483	23	483	483	0	0	9	0	0	104	0
80	160	1	0	s2or	483	483	23	483	483	23	23	31	23	23	114	23
160	160	1	0	raw	1000	1000	49	1000	483	0	0	0	0	0	8	0
160	160	1	0	sig1	1000	1000	49	1000	483	0	0	0	0	0	8	0
160	160	1	0	bsln	483	483	23	483	483	0	0	0	0	0	8	0
160	160	1	0	sig2	23	23	23	23	23	0	0	0	0	0	1	0
160	160	1	0	big2	483	483	23	483	483	0	0	0	0	0	8	0
160	160	1	0	s2or	483	483	23	483	483	23	23	23	23	23	30	23
320	160	1	0	raw	1000	1000	49	1000	483	0	0	0	0	0	0	0
320	160	1	0	sig1	1000	1000	49	1000	483	0	0	0	0	0	0	0
320	160	1	0	bsln	483	483	23	483	483	0	0	0	0	0	0	0
320	160	1	0	sig2	23	23	23	23	23	0	0	0	0	0	0	0
320	160	1	0	big2	483	483	23	483	483	0	0	0	0	0	0	0
320	160	1	0	s2or	483	483	23	483	483	23	23	23	23	23	23	23
20	320	1	0	raw	1000	876	43	91	495	3	122	278	121	142	826	1
20	320	1	0	sig1	876	876	37	84	433	0	20	154	18	34	702	0
20	320	1	0	bsln	433	433	16	81	433	0	20	105	18	32	361	0
20	320	1	0	sig2	16	16	16	16	16	0	2	7	2	2	13	0
20	320	1	0	big2	433	433	16	81	433	0	20	105	18	32	361	0
20	320	1	0	s2or	433	433	16	81	433	16	34	114	32	46	364	16
40	320	1	0	raw	1000	993	43	241	494	0	10	51	13	16	436	0
40	320	1	0	sig1	993	993	42	240	491	0	5	44	6	9	429	0
40	320	1	0	bsln	491	491	18	240	491	0	5	38	6	8	258	0
40	320	1	0	sig2	18	18	18	18	18	0	0	3	0	0	15	0
40	320	1	0	big2	491	491	18	240	491	0	5	38	6	8	258	0
40	320	1	0	s2or	491	491	18	240	491	18	23	53	24	26	261	18
80	320	1	0	raw	1000	1000	43	700	494	0	0	0	0	0	50	0
80	320	1	0	sig1	1000	1000	43	700	494	0	0	0	0	0	50	0
80	320	1	0	bsln	494	494	19	487	494	0	0	0	0	0	43	0
80	320	1	0	sig2	19	19	19	19	19	0	0	0	0	0	3	0
80	320	1	0	big2	494	494	19	487	494	0	0	0	0	0	43	0
80	320	1	0	s2or	494	494	19	487	494	19	19	19	19	19	59	19
160	320	1	0	raw	1000	1000	43	997	494	0	0	0	0	0	1	0
160	320	1	0	sig1	1000	1000	43	997	494	0	0	0	0	0	1	0
160	320	1	0	bsln	494	494	19	494	494	0	0	0	0	0	1	0
160	320	1	0	sig2	19	19	19	19	19	0	0	0	0	0	0	0
160	320	1	0	big2	494	494	19	494	494	0	0	0	0	0	1	0
160	320	1	0	s2or	494	494	19	494	494	19	19	19	19	19	20	19
320	320	1	0	raw	1000	1000	43	1000	494	0	0	0	0	0	0	0
320	320	1	0	sig1	1000	1000	43	1000	494	0	0	0	0	0	0	0
320	320	1	0	bsln	494	494	19	494	494	0	0	0	0	0	0	0
320	320	1	0	sig2	19	19	19	19	19	0	0	0	0	0	0	0
320	320	1	0	big2	494	494	19	494	494	0	0	0	0	0	0	0
320	320	1	0	s2or	494	494	19	494	494	19	19	19	19	19	19	19
20	20	0	0.2	raw	1000	42	99	56	492	790	784	991	921	911	1000	276
20	20	0	0.2	sig1	42	42	6	18	21	16	16	39	27	28	42	2
20	20	0	0.2	bsln	21	21	4	18	21	16	16	21	21	21	21	2
20	20	0	0.2	sig2	4	4	4	4	4	4	4	4	4	4	4	2
20	20	0	0.2	big2	21	21	4	18	21	16	16	21	21	21	21	2
20	20	0	0.2	s2or	21	21	4	18	21	16	16	21	21	21	21	4
40	20	0	0.2	raw	1000	48	99	63	535	847	690	983	919	913	1000	368
40	20	0	0.2	sig1	48	48	7	25	21	25	15	44	32	32	48	4
40	20	0	0.2	bsln	21	21	4	20	21	21	15	21	21	21	21	4
40	20	0	0.2	sig2	4	4	4	4	4	4	4	4	4	4	4	4
40	20	0	0.2	big2	21	21	4	20	21	21	15	21	21	21	21	4
40	20	0	0.2	s2or	21	21	4	20	21	21	15	21	21	21	21	4
80	20	0	0.2	raw	1000	44	99	59	535	885	544	984	922	915	1000	412
80	20	0	0.2	sig1	44	44	1	28	23	37	19	43	40	40	44	5
80	20	0	0.2	bsln	23	23	0	22	23	23	19	23	23	23	23	5
80	20	0	0.2	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
80	20	0	0.2	big2	23	23	5	22	23	23	19	23	23	23	23	5
80	20	0	0.2	s2or	23	23	0	22	23	23	19	23	23	23	23	5
160	20	0	0.2	raw	1000	49	99	51	506	876	413	967	901	892	1000	413
160	20	0	0.2	sig1	49	49	3	33	23	38	18	46	42	42	49	11
160	20	0	0.2	bsln	23	23	1	23	23	23	18	23	23	23	23	11
160	20	0	0.2	sig2	1	1	1	1	1	1	0	1	1	1	1	1
160	20	0	0.2	big2	23	23	11	23	23	23	22	23	23	23	23	11
160	20	0	0.2	s2or	23	23	1	23	23	23	19	23	23	23	23	11
320	20	0	0.2	raw	1000	43	99	41	501	894	300	956	905	894	1000	439
320	20	0	0.2	sig1	43	43	2	32	22	39	11	39	39	39	43	15
320	20	0	0.2	bsln	22	22	0	21	22	22	11	22	22	22	22	15
320	20	0	0.2	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
320	20	0	0.2	big2	22	22	15	21	22	22	19	22	22	22	22	15
320	20	0	0.2	s2or	22	22	0	21	22	22	11	22	22	22	22	15
20	40	0	0.2	raw	1000	42	150	92	487	673	840	991	915	915	1000	260
20	40	0	0.2	sig1	42	42	6	12	16	6	13	35	18	19	42	1
20	40	0	0.2	bsln	16	16	3	12	16	6	13	16	14	14	16	1
20	40	0	0.2	sig2	3	3	3	3	3	2	3	3	3	3	3	1
20	40	0	0.2	big2	16	16	3	12	16	6	13	16	14	14	16	1
20	40	0	0.2	s2or	16	16	3	12	16	7	13	16	14	14	16	3
40	40	0	0.2	raw	1000	48	150	93	528	767	761	991	900	898	1000	330
40	40	0	0.2	sig1	48	48	4	21	26	17	18	43	29	29	48	0
40	40	0	0.2	bsln	26	26	3	20	26	17	18	26	26	26	26	0
40	40	0	0.2	sig2	3	3	3	3	3	3	3	3	3	3	3	0
40	40	0	0.2	big2	26	26	3	20	26	17	18	26	26	26	26	0
40	40	0	0.2	s2or	26	26	3	20	26	17	18	26	26	26	26	3
80	40	0	0.2	raw	1000	44	150	68	512	796	634	983	885	879	1000	359
80	40	0	0.2	sig1	44	44	5	21	22	23	20	37	25	25	44	3
80	40	0	0.2	bsln	22	22	1	19	22	22	20	22	22	22	22	3
80	40	0	0.2	sig2	1	1	1	1	1	1	1	1	1	1	1	1
80	40	0	0.2	big2	22	22	3	19	22	22	20	22	22	22	22	3
80	40	0	0.2	s2or	22	22	1	19	22	22	20	22	22	22	22	3
160	40	0	0.2	raw	1000	49	150	73	499	808	491	980	874	865	1000	404
160	40	0	0.2	sig1	49	49	5	30	26	34	18	48	38	37	49	11
160	40	0	0.2	bsln	26	26	4	25	26	26	18	26	26	26	26	11
160	40	0	0.2	sig2	4	4	4	4	4	4	1	4	4	4	4	4
160	40	0	0.2	big2	26	26	11	25	26	26	21	26	26	26	26	11
160	40	0	0.2	s2or	26	26	4	25	26	26	21	26	26	26	26	11
320	40	0	0.2	raw	1000	43	150	58	494	821	360	961	859	851	1000	422
320	40	0	0.2	sig1	43	43	5	30	21	32	15	40	35	35	43	11
320	40	0	0.2	bsln	21	21	2	19	21	20	15	21	20	20	21	11
320	40	0	0.2	sig2	2	2	2	2	2	1	0	2	1	1	2	2
320	40	0	0.2	big2	21	21	11	19	21	21	20	21	21	21	21	11
320	40	0	0.2	s2or	21	21	2	19	21	21	17	21	21	21	21	11
20	80	0	0.2	raw	1000	42	218	183	507	556	884	984	923	928	998	249
